table,row_id,field,old_value,new_value,reason,timestamp
organizations,6428,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6437,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6503,category_id (via category_name),Others,Transmission Utility,"Approved per reports/reclassification_proposal.csv, rule: ""name contains 'transmission' -> Transmission Utility"". Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6365,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6366,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6367,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6368,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6369,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6370,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6371,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6372,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6373,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6374,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6375,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6377,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6378,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6379,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6380,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6381,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6382,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6383,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6384,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6385,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6386,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6387,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6388,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6389,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6390,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6391,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6392,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6393,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6395,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6396,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6397,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6398,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6402,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6403,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6404,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6405,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6406,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6407,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6408,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6409,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6410,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6411,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6412,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6413,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6414,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6415,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6416,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6420,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6421,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6422,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6429,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6430,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6431,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6432,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6433,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
organizations,6507,category_id (via category_name),RE Generators,Generation Company,"Approved per reports/reclassification_proposal.csv, rule: 'category in (Generation Company, RE Generators) -> merged to Generation Company'. Also logged to the real audit_log table via services.audit_service.log_audit_event, same as a Manage Organizations UI edit would.",2026-08-27
employees,20044,"(entire row, INSERT)",(did not exist),"employee_name=Deepak Kumar, designation=Member Secretary, organization_id=6291, office_phone='022- 28221636 Fax 022-28370193', email=ms-wrpc@nic.in, is_kmp=True","WRPC priority item: appears identically (same phone, same email) in both of Word's separate WRPC mentions -- consistent, not a stale duplicate. Confirmed absent from the app. Stephen Fernandes (the other Word-side WRPC 'Chairman' mention) was explicitly NOT added -- conflicts with the app's already-correct AdministrativeHead/Employee record for Dr. Rohit Yadav as Chairman. is_kmp=True is my own inference (Member Secretary is the same leadership tier as the Chairman, who is also is_kmp=True), not explicitly instructed.",2026-08-27
organizations,6304,address,,QCA for Bhuj-I ISTS Pooling station,Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6377,address,,"NTPC Limited, NTPC Bhawan, SCOPE Complex, Institutional Area, Lodhi Road,New Delhi - 110003",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6376,address,,"Corporate Centre, 34 Sant Tukaram Road, Carnac Bunder, Mumbai 400 009, Maharashtra, India",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6363,address,,"RUMS Pariyojana Unit No.2, Ramnagar Pahad, Tehsil Gurh,Dist.Rewa-486553(M.P.)",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6378,address,,"P.O. Urja Nagar, Dist. Bharuch, Gujarat – 392 215",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6382,address,,"Corporate office, Vidyut Bhavan, Race course, Vadodara-390 007, Gujarat, India",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6385,address,,"EDF Renewables India Pvt. Ltd. 1'st Floor, Eastern Wing, Thapar House,124, Janpath, New Delhi – 110001",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6386,address,,"Office No. 1, Gandhi Colony, Jaora, Ratlam - 457 226, Madhya Pradesh, India",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6351,address,"NTPC Mouda STPP, Mouda-Ramtek Road, P.O. Mouda, Dist. Nagpur, Maharashtra - 441104","NTPC Mouda STPP, Mouda-Ramtek Road, P.O. Mouda, Distt.-Nagpur, Maharashtra-441104",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6355,address,"NTPC Korba STPP, P.O. Vikash Bhawan, Jamnipali, Dist. Korba, Chhattisgarh - 495450","NTPC Korba STPP, P.O. Vikash Bhawan, Jamnipali, Distt.-Korba, Chhattisgarh-495450",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6357,address,"NTPC Sipat Super Thermal Power Station, Bilaspur, Chhattisgarh - 495555","NTPC Sipat STPP, P.O. Ujwal Nagar, Distt. Bilaspur, Chhattisgarh-495555",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6358,address,"NTPC Vindhyachal STPP, P.O. Vindhyanagar, Waidhan, Dist. Singrauli, Madhya Pradesh - 486885","NTPC Vindhyachal STPP, P.O. Vindhyanagar - Waidhan Rd, Dist: Waidhan, Madhya Pradesh-486885",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6402,address,,"The Tata Power Company Limited, Corporate Center B, 34 Sant Tukaram Road, Carnac Bunder, Mumbai 400 009, Maharashtra, India.",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6403,address,,"The Tata Power Company Limited, Corporate Center B, 34 Sant Tukaram Road, Carnac Bunder, Mumbai 400 009, Maharashtra, India.",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6352,address,"NTPC Solapur STPS, Post Hotgi Station, South Solapur, Maharashtra - 413215","NTPC Solapur STPS, Post Hotgi Station Maharashtra South Solapur 413215",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6394,address,,"Samanvay”, 600-Tapovan, Ambawadi, Ahmedabad, Gujarat-380015",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6410,address,,"DLFSquare, 8thFloor, M Block, Jacaranda Marg, DLFPhase2 Gurgaon",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6411,address,,"Vill-Dudhpura Agar Malwa, MP-465441",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6458,address,,"NTPC-SAIL Power Company Ltd, Puranena Village, Chhattisgarh Dist – Durg, Bhilai 490021",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6438,address,,"2x135 MW Kasaipali Thermal Power Project, ACB (India) Ltd. District – Korba Chhattisgarh Chakabura 495445",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6444,address,,"1200 MW CPP-3, P.O Balco Nagar, Distt: Korba (Chhattisgarh)- 495684.",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6445,address,,"Ultra Mega Power Project, Tunda-Vandh Road, Tunda village Mundra Kutch 370435.",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6446,address,,"DB Power, Village – Baradarha, Post – Kanwali, Dist – Janjgir, Champa, Chhattisgarh Baradarha 495695.",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6448,address,,"C-6, Tadali Growth Centre, MIDC Tadali Chandrapur, Maharashtra-442406",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6449,address,,"Vill- Dongamouha, Tehsil -Tamnar, Raigarh – 496107, Chhattisgarh",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6451,address,,"Mohabala, MIDC Growth Centre, Warora, Dist Chandrapur, Maharashtra – 442907",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6454,address,,"OP Jindal Super Thermal Power Plant, Tamnar, Raigarh, Chhattisgarh – 496107",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6456,address,,"Village- Patadi,Tilkeja, District- Korba (Chhattisgarh) – 495674",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6457,address,,"Village Laharpur, post Jaithari, district Anupur, Madhya Pradesh-484330",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6459,address,,"(Formally Korba West Power Company), Chhote Bhandar, PO: Bade Bhandar, District: Raigarh, Chhattisgarh – 496100",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6460,address,,"(Formally GMR Chhattisgarh Energy Limited), Factory-Tilda, Village Raikheda, Raipur, Chhattisgarh-493225)",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6462,address,,"No. 14, Dr. Giriappa Road, T. Nagar, Chennai-600017",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6463,address,,"Sasan UMPP, Village Tiyara, Waidhan, Singrauli, MP",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6465,address,,"2x300 MW Thermal Power Project, P.O Nawapara (Tenda), Tehsil Gharghoda, Dist: Raigarh-496111 (Chhattisgarh)",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6452,address,,"Nigri District, Madhya Pradesh Singrauli 486668",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6461,address,,"Post. RGPPL Anjanvel, Taluk-Guhagar, Dist.Ratnagiri, Maharashtra-415634",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6464,address,,"Unit No. 201 & 207, 2nd Floor, Centre Point Premises CHS, J.B. Nagar, Andheri-Kurla Road, Andheri (East), Mumbai –400059",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6499,address,"1st Floor, Core-5, SCOPE Complex, Lodhi Road, New Delhi - 110003",1st Floor Core 5 Scope Complex Lodhi Road New Delhi 110003,Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6503,address,,"O/o Superintending Engineer (Backup SLDC), CSPTCL, Khedamara, Bhilai",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6365,address,,"Unit-3, ACEPL, Rewa Ultra Mega Solar Plant, Gurh Tehsil Madhya Pradesh Rewa 486553",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6367,address,,"Dayapar (Kutch) Gujarat, Pin code – 370625",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6374,address,,"PO: Ranoli, Dist: Vadodara, Gujarat- 391350",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6494,address,"27th KM, Surat Hazira Road, Hazira, Surat, Gujarat - 394270","27th KM, Surat Hazira Road, Gujarat Surat 394270",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6495,address,"Bhabha Atomic Research Centre, Trombay, Mumbai, Maharashtra - 400085","TRP Nuclear Recycle Board, BARC, Tarapur, Mahatashtra Mumbai 401502",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6496,address,"Heavy Water Board, Vikram Sarabhai Bhavan, Anushaktinagar, Mumbai - 400094","Department of Atomic Energy, V. S. Bhavan, Anushaktinagar, Mumbai- 400094",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6498,address,"NHPTL, CSIR Campus, Taramani, Chennai - 600113","POWERGRID Complex, 765/400/220KV Sub-Station Khimlasa Road,Bina, Dist-Sagar-470113 Madhya Pradesh",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6504,address,,"O/o Superintending Engineer (Backup SLDC), CSPTCL, Khedamara, Bhilai",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6505,address,,"O/o Superintending Engineer (Backup SLDC), CSPTCL, Khedamara, Bhilai",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6508,address,,"NCA, Narmada Sadan, Sector -B, Scheme No 74, Vijaynagar, Madhya Pradesh Indore 452010",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6359,address,"Tarapur Atomic Power Station, P.O. TAPP, Boisar, Palghar, Maharashtra - 401504","NPCIL, PO: TAPP, Boisar (WR), Dist. Palghar, Maharashtra, PIN: 401504.",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6360,address,"Tarapur Atomic Power Station, P.O. TAPP, Boisar, Palghar, Maharashtra - 401504","NPCIL, PO: TAPP, Boisar (WR), Dist. Palghar, Maharashtra, PIN : 401504.",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6361,address,"Kakrapar Atomic Power Station, P.O. Anumala, Vyara, Surat, Gujarat - 394651","NPCIL, Post Office: Anumala, Surat , Gujrat, PIN : 394651",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6362,address,"Kakrapar Atomic Power Station, P.O. Anumala, Vyara, Surat, Gujarat - 394651","NPCIL, Post Office: Anumala, Surat , Gujrat, PIN : 394651",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6467,address,,"400KV Hazira GIS Control Room, C/o AMNS India Ltd. 27 km Surat Hazira Road, Surat, Gujarat",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6468,address,,"Asset Management, Mumbai",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6476,address,,"Head Office, Gurugram",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6486,address,,"Flat No. 1097, Sector-A, Pocket-A, Vasant Kunj, New Delhi - 110070",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6507,address,,"550MW Avaada Rampar, Gujarat",Batch b approved as proposed. Source: separate Word paragraph.,2026-08-27
organizations,6353,address,"NTPC Gadarwara Super Thermal Power Project, Narsinghpur, Madhya Pradesh - 487001","NTPC Gadarwara Super Thermal Power Project, Narsinghpur, Madhya Pradesh-487 001.",Batch b approved as proposed. Source: extracted from banner title cell (not a separate paragraph).,2026-08-27
organizations,6354,address,"NTPC Khargone Super Thermal Power Project, Vishnupuri, Khandwa Road, Khargone, Madhya Pradesh - 451001","NTPC Khargone Super Thermal Power Project, Vishnupuri, Khandwa Road, Khargone, Madhya Pradesh-451 001",Batch b approved as proposed. Source: extracted from banner title cell (not a separate paragraph).,2026-08-27
organizations,6349,address,"NTPC Gandhar Gas Power Project, P.O.: NTPC Township, Dist. Bharuch, Gujarat - 392220","NTPC Gandhar Gas Power Project, P.O.: NTPC township, Dist. Bharuch, Gujarat- 392215",Batch b approved as proposed. Source: extracted from banner title cell (not a separate paragraph).,2026-08-27
